brand,category,design,size,color,sets,price
ANOKKHI,CHOLI,5237,24x34,GREEN,6,0
ANOKKHI,CHOLI,5237,36x40,GREEN,3,0
ANOKKHI,CHOLI,5252,24x34,RAMA,6,0
ANOKKHI,CHOLI,5252,36x40,RAMA,3,0
ANOKKHI,CHOLI,5250,24x34,WINE,6,0
ANOKKHI,CHOLI,5250,36x40,WINE,3,0
ANOKKHI,CHOLI,5250,24x34,P_BLUE,6,0
ANOKKHI,CHOLI,5250,36x40,P_BLUE,3,0
ANOKKHI,CHOLI,5239,18x22,RED,3,0
ANOKKHI,CHOLI,5239,24x34,RED,6,0
ANOKKHI,CHOLI,5239,36x40,RED,3,0
ANOKKHI,LUNGI,5249,18x22,CHERRY,3,0
ANOKKHI,LUNGI,5249,24x34,CHERRY,6,0
ANOKKHI,LUNGI,5249,36x40,CHERRY,3,0
ANOKKHI,DHOTI,5229,18x22,RAMA,3,0
ANOKKHI,DHOTI,5229,24x34,RAMA,6,0
ANOKKHI,CHOLI,5236,24x34,CHERRY,6,0
ANOKKHI,CHOLI,5236,36x40,CHERRY,3,0
ANOKKHI,GOWN,2804,18x22,MULTI,3,0
ANOKKHI,GOWN,2804,24x34,MULTI,6,0
ANOKKHI,GOWN,2804,36x40,MULTI,3,0
ANOKKHI,DHOTI,5209,18x22,LEMON,3,0
ANOKKHI,DHOTI,5209,24x34,LEMON,6,0
ANOKKHI,DHOTI,5209,36x40,LEMON,3,0
ANOKKHI,DHOTI,5209,18x22,FIROZI,3,0
ANOKKHI,DHOTI,5209,24x34,FIROZI,6,0
ANOKKHI,DHOTI,5209,36x40,FIROZI,3,0
ANOKKHI,LUNGI,5239,18x22,GREEN,3,0
ANOKKHI,LUNGI,5239,24x34,GREEN,6,0
ANOKKHI,LUNGI,5239,36x40,GREEN,3,0
