brand,category,design,size,color,sets,price
PMS,DRESS,1005,22x34,CHEK,7,0
PMS,DRESS,1005,36x40,CHEK,3,0
PMS,DRESS,1015,22x34,BLUE,7,0
PMS,DRESS,1015,36x40,BLUE,3,0
PMS,DRESS,574C,22x34,PINK,7,0
PMS,DRESS,574C,36x40,PINK,3,0
