brand,category,design,size,color,sets,price
SEETAPHAL,SKIRT_TOP,2350A,18x30,PEACH,7,0
SEETAPHAL,SKIRT_TOP,2350B,18x30,LEMON,7,0
SEETAPHAL,SKIRT_DANGRI,2343A,18x30,PEACH,7,0
SEETAPHAL,SKIRT_DANGRI,2343B,18x30,C_GREEN,7,0
SEETAPHAL,SKIRT_TOP,2352,18x30,GREEN,7,0
SEETAPHAL,SKIRT_TOP,2348A,18x30,FIROZI,7,0
SEETAPHAL,SKIRT_TOP,2348B,18x30,PINK,7,0
SEETAPHAL,SKIRT_JACKET,2351,18x30,PEACH,7,0
SEETAPHAL,PLEATE_MIDI,2356A,18x30,BLUE,7,0
SEETAPHAL,PLEATE_MIDI,2356B,18x30,PEACH,7,0
SEETAPHAL,PLEATE_MIDI,2357,18x30,MUSTARD,7,0
SEETAPHAL,PLEATE_MIDI,2360,18x30,BLUE,7,0
SEETAPHAL,PLEATE_MIDI,2365,18x30,PINK,7,0
SEETAPHAL,PLAZO,2361A,18x30,C_GREEN,7,0
SEETAPHAL,PLAZO,2361B,18x30,O_PINK,7,0
SEETAPHAL,ONE_SIDED_MIDI,2355,18x30,PINK,7,0
SEETAPHAL,MIDI,2354A,18x30,PINK,7,0
SEETAPHAL,MIDI,2354B,18x30,PEACH,7,0
SEETAPHAL,FROCK,2353A,18x30,PINK,7,0
SEETAPHAL,FROCK,2353B,18x30,ORANGE,7,0
SEETAPHAL,DIVIDER,2346A,18x30,BLUE,7,0
SEETAPHAL,DIVIDER,2346B,18x30,RED,7,0
SEETAPHAL,DIVIDER,2347A,18x30,COFFEE,7,0
SEETAPHAL,DIVIDER,2347B,18x30,GREEN,7,0
SEETAPHAL,DIVIDER,2345A,18x30,BLUE,7,0
SEETAPHAL,DIVIDER,2345B,18x30,LEMON,7,0
SEETAPHAL,DENIM_SHORTS,2359,18x30,PINK,7,0
SEETAPHAL,JACKET_SKIRT,2341A,18x30,PINK,7,0
SEETAPHAL,JACKET_SKIRT,2341B,18x30,PEACH,7,0
SEETAPHAL,JACKET_SKIRT,2358A,18x30,PINK,7,0
SEETAPHAL,JACKET_SKIRT,2358B,18x30,LEMON,7,0
SEETAPHAL,DANGRI,2344A,18x30,WHITE,7,0
SEETAPHAL,DANGRI,2344B,18x30,PEACH,7,0
SEETAPHAL,SKIRT_TOP,2349A,18x30,BLACK,7,0
SEETAPHAL,SKIRT_TOP,2349B,18x30,PEACH,7,0
SEETAPHAL,SKIRT_DANGRI,2342A,18x30,RED,7,0
SEETAPHAL,SKIRT_DANGRI,2342B,18x30,BLUE,7,0
SEETAPHAL,CAPRI_LENIN,2362A,18x30,PINK,7,0
SEETAPHAL,CAPRI_LENIN,2362B,18x30,BLUE,7,0
