brand,category,design,size,color,sets,price
ZEEL,DRESS,5123,22x34,RED,7,0
ZEEL,DRESS,5038,22x34,BLUE,7,0
ZEEL,DRESS,5019,22x34,LEMON,7,0
ZEEL,DRESS,5019,22x34,WHITE,7,0
ZEEL,DRESS,5019,22x34,PINK,7,0
ZEEL,DRESS,5019,22x34,PEACH,7,0
ZEEL,DRESS,5020,24x34,PEACH,6,0
ZEEL,DRESS,5020,36x40,PEACH,3,0
ZEEL,DRESS,5088,36x40,BLUE,3,0
ZEEL,DRESS,5028,24x34,PINK,6,0
ZEEL,DRESS,5083,22x34,RED,7,0
ZEEL,DRESS,5082,22x34,WINE,7,0
ZEEL,DRESS,5082,22x34,GREEN,7,0
ZEEL,DRESS,5083,22x34,PINK,7,0
ZEEL,DRESS,5101,32x38,GREEN,4,0
ZEEL,DRESS,5103,32x38,LEMON,4,0
ZEEL,DRESS,5086,24x34,GREEN,6,0
ZEEL,DRESS,5086,36x40,GREEN,3,0
ZEEL,DRESS,5086,24x34,WINE,6,0
ZEEL,DRESS,5086,36x40,WINE,3,0
